TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Input,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,33,0.3,1,14,27,45866,1575373758981,0.7345132743362832,11111101111101111111111111111000000000000000000000000111111111111111111111111111111111111111111111111111111000011,0.8666666666666667,111111111011101,1.0,1111111,0,0,7,1,0.8367346938775511,11111100001111111111111111111111111111111111111101111011000011111111111111111111111111111111000000,0.23076923076923078,00000000000010010010010110,1.0,11111111,0.75,10011111,0.8666666666666667,111111111011110
