Carregamento de ficheiro LOGS
0.8833620000004885;22.267029000002367;23.244262000000163;544
0.794251000001168;20.28552199999831;21.1898199999996;512
0.8856199999991077;21.862182999997458;22.842163000001165;557
0.907348999999158;22.591003000001365;23.60473600000114;548
0.9067379999996774;21.48669399999926;22.524108999998134;527
0.9606319999984407;24.309447999999975;25.382323999998334;565
1.1245729999991454;27.42089799999667;28.63049299999693;588
0.8155520000000251;20.29083299999911;21.1776119999995;520
1.3036490000013146;31.10601800000586;32.51013199999579;666
1.0157469999994646;25.041564999999537;26.182495000000927;593

Melhores Clientes em termos de Alugueres
0.0012210000004415633;0.07086200000048848;0.04718000000139;2
0.0013429999999061693;0.062073000000964385;0.049987999998847954;2
0.0015870000006543705;0.08013900000514695;0.06304900000395719;2
0.0015869999988353811;0.07757499999570427;0.06085200000234181;1
0.001282000001083361;0.06488099999842234;0.05413799999951152;1
0.001404000000547967;0.06597899999906076;0.06439300000056392;1
0.0029900000008638017;0.05999799999699462;0.09753400000045076;1
0.002379999999902793;0.06646800000453368;0.09845000000495929;2
0.002319000001079985;0.07531700000254204;0.091431000000739;2
0.005370999999286141;0.16320799999812152;0.15234400000190362;2

Registar
0.0;0.005065999997896142;0.0;0
0.0;0.0026849999994738027;0.0;0
0.0;0.0038449999992735684;0.0;0
0.0;0.0076289999997243285;0.0;0
0.0;0.005615000001853332;0.0;0
0.0;0.006286999996518716;0.0;0
0.0;0.00567600000067614;0.0;0
0.0;0.005004999999073334;0.0;0
0.0;0.00921599999855971;0.0;0
0.0;0.01171799999428913;0.0;1

Adicionar Carro
0.0;0.0076289999997243285;0.0;1
9.76999999693362E-4;0.006104000000050291;0.0501700000022538;0
0.0;0.00317400000494672;0.0;0
0.0;0.007996000000275671;0.0;0
0.0;0.005554000003030524;0.0;1
0.0;0.006775000001653098;0.0;1
0.0;0.006104000000050291;0.0;0
0.0;0.0;0.0;0
0.0;0.011718999994627666;0.0;1
0.0;0.01568599999882281;0.0;0

Login
0.0;0.0062859999961801805;0.0;0
0.0;0.0030520000000251457;0.0;0
0.0;0.005310000000463333;0.0;1
0.0;0.00732399999833433;0.0;0
0.0;0.003112999998847954;0.0;0
0.0;0.004211999999824911;0.0;0
0.0;0.005187999995541759;0.0;0
0.0;0.002502000003005378;0.0;1
0.0;0.00933900000381982;0.0;0
0.0;0.008605999995779712;0.0;1

Melhores Clientes em termos de km percorridos
0.0;0.03497300000162795;0.0;1
9.759999993548263E-4;0.03137199999764562;0.041625999998359475;1
0.0015260000000125729;0.04681400000117719;0.05151399999886053;1
0.0020150000000285218;0.061889000004157424;0.06616199999552919;1
9.759999993548263E-4;0.035095999999612104;0.04620299999805866;1
0.0010980000006384216;0.033143000000563916;0.03564400000323076;1
0.0014649999993707752;0.04229699999996228;0.054016000001865905;1
0.0;0.03704799999832176;0.0;1
0.0010990000009769574;0.0424189999976079;0.03826899999694433;2
0.0024409999987256015;0.10302699999738252;0.14416499999788357;1

