TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Model.UMCarroJa,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,57,0.3,3,53,214,79948,1577214950003,0.646551724137931,11111100001000011111111111111111111111111111111111111110001111110111000100001111111100010001000100000100001110001110,0.8709677419354839,1111111111111111111111111110000,1.0,111111111111111111111111111111111111,0,0,24,4,0.3625,10100011111111111110000000000000000000000000000000000000001111111111110000001100,0.3225806451612903,01001011011011011001001001001001001001001000100100000000000000,1.0,11111111111111111111111111111,0.5862068965517241,10011111111110110011100000010,0.8709677419354839,1111111111111111111111111110000
