0.5255730000001222,11.521790000000692,12.13745100000051
0.4763790000001791,10.70049999999901,11.227295000000595
0.4645999999997912,10.738036999999167,11.279053000000204
0.506652000000031,11.021178999999393,11.594971000000442
0.5507809999999154,11.65075699999943,12.2962639999987
0.4859620000001996,10.564880000001722,11.101378999999724
0.4968260000000555,10.520995999999286,11.081420999998954
0.49273700000003373,10.917542000001049,11.521300999998857
0.5446170000000166,11.893493999999919,12.518493999999919
0.4437870000001567,9.760314999999537,10.274353000000701
